"","LANG","ITEM","spec.know","spec.unkn","irr.nonsp","question","condit","indir.neg","dir.neg","compar","free.ch","neg.frag","Haspelmath","type"
"8353","fl73","fl73-1",0,1,0,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"10211","fl73","fl73-2",0,0,1,1,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"8332","fl73","fl73-3",0,0,0,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"5801","fl73","fl73-4",1,1,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"8354","fl73","fl73-5",0,1,0,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"722","fl73","fl73-6",1,1,1,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"73","fl73","fl73-7",0,1,1,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"153","fl74","fl74-1",0,0,0,1,1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"4413","fl75","fl75-1",0,0,0,1,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"7451","fl75","fl75-2",0,0,0,1,0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"5093","fl75","fl75-3",0,0,1,1,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"633","fl75","fl75-4",0,1,1,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"125","fl75","fl75-5",0,0,1,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"2533","fl75","fl75-6",0,0,1,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"321","fl76","fl76-1",0,0,0,0,0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"5012","fl76","fl76-2",0,0,1,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"31","fl76","fl76-3",0,1,0,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"683","fl76","fl76-4",1,1,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"574","fl76","fl76-5",0,0,0,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"2473","fl77","fl77-1",0,1,1,0,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"4451","fl77","fl77-2",0,0,1,1,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"10152","fl78","fl78-1",0,1,1,0,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"8333","fl79","fl79-1",0,0,0,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"663","fl79","fl79-2",1,0,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"664","fl79","fl79-3",1,0,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"4452","fl79","fl79-4",0,0,1,1,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"5772","fl79","fl79-5",0,0,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"751","fl79","fl79-6",0,1,1,1,0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"7452","fl79","fl79-7",0,0,0,1,0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"2474","fl80","fl80-1",0,1,1,0,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"658","fl80","fl80-2",0,0,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"1251","fl80","fl80-3",0,0,1,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"8334","fl80","fl80-4",0,0,0,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"7594","fl81","fl81-1",0,1,1,0,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"1272","fl81","fl81-2",0,1,1,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"1575","fl81","fl81-3",0,0,1,1,1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"2451","fl81","fl81-4",0,0,1,0,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"2475","fl81","fl81-5",0,1,1,0,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"6402","fl82","fl82-1",1,1,1,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"10171","fl83","fl83-1",0,0,0,1,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"7573","fl83","fl83-2",0,0,1,0,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"4472","fl83","fl83-3",0,1,1,1,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"6373","fl83","fl83-4",0,0,1,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"4253","fl83","fl83-5",0,0,0,1,0,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"6331","fl83","fl83-6",0,0,0,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"7574","fl83","fl83-7",0,0,1,0,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"8392","fl84","fl84-1",0,1,1,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"233","fl84","fl84-2",0,0,0,1,0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"723","fl84","fl84-3",1,1,1,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"10057","fl85","fl85-1",0,0,1,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"6344","fl85","fl85-2",1,0,0,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"5802","fl85","fl85-3",1,1,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"5811","fl85","fl85-4",0,0,1,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"1212","fl86","fl86-1",0,0,0,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"1213","fl86","fl86-2",0,0,0,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"1853","fl86","fl86-3",0,0,0,1,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"4372","fl86","fl86-4",0,0,1,0,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"10093","fl86","fl86-5",0,0,0,0,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"10094","fl87","fl87-1",0,0,0,0,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"10095","fl87","fl87-2",0,0,0,0,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"10172","fl87","fl87-3",0,0,0,1,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"74","fl88","fl88-1",0,1,1,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"10072","fl88","fl88-2",0,1,1,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"1591","fl89","fl89-1",0,1,1,1,1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"4373","fl89","fl89-2",0,0,1,0,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"32","fl89","fl89-3",0,1,0,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"5792","fl90","fl90-1",0,1,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"3255","fl90","fl90-2",0,0,1,0,0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"583","fl90","fl90-3",0,1,1,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"7595","fl90","fl90-4",0,1,1,0,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"1592","fl90","fl90-5",0,1,1,1,1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"4453","fl91","fl91-1",0,0,1,1,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"4334","fl91","fl91-2",0,0,0,0,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"4454","fl92","fl92-1",0,0,1,1,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"2452","fl92","fl92-2",0,0,1,0,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"2476","fl92","fl92-3",0,1,1,0,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"7511","fl92","fl92-4",0,1,1,1,0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"4136","fl93","fl93-1",0,0,1,1,1,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"7653","fl93","fl93-2",0,0,1,1,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"5803","fl93","fl93-3",1,1,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"82","fl93","fl93-4",1,1,1,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"1911","fl94","fl94-1",0,1,1,1,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"75","fl94","fl94-2",0,1,1,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"1692","fl95","fl95-1",0,0,0,1,0,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"2453","fl96","fl96-1",0,0,1,0,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"2572","fl96","fl96-2",0,0,0,0,0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"7575","fl96","fl96-3",0,0,1,0,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"4473","fl97","fl97-1",0,1,1,1,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"2552","fl98","fl98-1",0,1,1,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"1593","fl98","fl98-2",0,1,1,1,1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"7492","fl98","fl98-3",0,0,1,1,0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"4934","fl98","fl98-4",0,0,1,1,0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"2491","fl98","fl98-5",0,0,0,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"4474","fl98","fl98-6",0,1,1,1,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"10153","fl98","fl98-7",0,1,1,0,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"4311","fl99","fl99-1",0,1,1,1,0,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"6392","fl99","fl99-2",0,1,1,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"6393","fl99","fl99-3",0,1,1,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"2632","fl99","fl99-4",0,1,1,0,0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"10058","fl100","fl100-1",0,0,1,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"67","fl100","fl100-2",0,1,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"2492","fl100","fl100-3",0,0,0,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"711","fl100","fl100-4",0,1,1,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"4137","fl100","fl100-5",0,0,1,1,1,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"8355","fl101","fl101-1",0,1,0,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"6394","fl102","fl102-1",0,1,1,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"635","fl103","fl103-1",0,1,1,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"5812","fl103","fl103-2",0,0,1,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"24","fl103","fl103-3",1,0,0,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"8393","fl103","fl103-4",0,1,1,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"1224","fl103","fl103-5",1,0,0,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"1834","fl103","fl103-6",0,1,1,0,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"83","fl104","fl104-1",1,1,1,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"1225","fl105","fl105-1",1,0,0,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"1854","fl105","fl105-2",0,0,0,1,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"5782","fl105","fl105-3",1,0,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"33","fl105","fl105-4",0,1,0,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"51","fl106","fl106-1",0,0,1,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"10011","fl106","fl106-2",0,0,0,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"4096","fl107","fl107-1",0,0,0,1,1,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"34","fl107","fl107-2",0,1,0,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"612","fl107","fl107-3",0,0,1,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"84","fl107","fl107-4",1,1,1,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"4455","fl107","fl107-5",0,0,1,1,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"1252","fl107","fl107-6",0,0,1,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"5033","fl107","fl107-7",0,1,1,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"4153","fl108","fl108-1",0,1,1,1,1,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"585","fl108","fl108-2",1,0,0,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"4392","fl108","fl108-3",0,1,1,0,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"1576","fl108","fl108-4",0,0,1,1,1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"4374","fl108","fl108-5",0,0,1,0,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"636","fl108","fl108-6",0,1,1,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"10173","fl109","fl109-1",0,0,0,1,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"7612","fl109","fl109-2",0,0,0,1,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"6374","fl109","fl109-3",0,0,1,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"4097","fl109","fl109-4",0,0,0,1,1,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"1757","fl109","fl109-5",0,1,1,1,0,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"1531","fl109","fl109-6",0,0,0,1,1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"10233","fl110","fl110-1",0,1,1,1,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"4291","fl110","fl110-2",0,0,1,1,0,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"6332","fl110","fl110-3",0,0,0,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"4475","fl111","fl111-1",0,1,1,1,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"10012","fl111","fl111-2",0,0,0,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"5793","fl111","fl111-3",0,1,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"1758","fl111","fl111-4",0,1,1,1,0,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"4935","fl111","fl111-5",0,0,1,1,0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"52","fl111","fl111-6",0,0,1,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"1284","fl111","fl111-7",1,1,1,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"2553","fl112","fl112-1",0,1,1,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"2573","fl112","fl112-2",0,0,0,0,0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"5034","fl112","fl112-3",0,1,1,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"5831","fl112","fl112-4",0,1,1,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"4254","fl113","fl113-1",0,0,0,1,0,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"53","fl113","fl113-2",0,0,1,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"2372","fl113","fl113-3",0,0,1,1,0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"4955","fl113","fl113-4",0,1,1,1,0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"3273","fl113","fl113-5",0,1,1,0,0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"10212","fl114","fl114-1",0,0,1,1,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"10096","fl114","fl114-2",0,0,0,0,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"2393","fl114","fl114-3",0,1,1,1,0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"6395","fl114","fl114-4",0,1,1,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"671","fl114","fl114-5",0,1,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"4892","fl115","fl115-1",0,0,0,1,0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"1693","fl115","fl115-2",0,0,0,1,0,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"10013","fl115","fl115-3",0,0,0,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"1912","fl115","fl115-4",0,1,1,1,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"2394","fl115","fl115-5",0,1,1,1,0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"25","fl115","fl115-6",1,0,0,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"2613","fl116","fl116-1",0,0,1,0,0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"684","fl116","fl116-2",1,1,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"7613","fl116","fl116-3",0,0,0,1,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"54","fl116","fl116-4",0,0,1,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"2633","fl116","fl116-5",0,1,1,0,0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"2634","fl116","fl116-6",0,1,1,0,0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"10073","fl117","fl117-1",0,1,1,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"5013","fl117","fl117-2",0,0,1,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"26","fl117","fl117-3",1,0,0,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"2534","fl117","fl117-4",0,0,1,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"4893","fl117","fl117-5",0,0,0,1,0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"2635","fl118","fl118-1",0,1,1,0,0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"4375","fl118","fl118-2",0,0,1,0,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"1253","fl118","fl118-3",0,0,1,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"8356","fl119","fl119-1",0,1,0,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"4414","fl120","fl120-1",0,0,0,1,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"665","fl120","fl120-2",1,0,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"1254","fl120","fl120-3",0,0,1,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"10097","fl121","fl121-1",0,0,0,0,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"659","fl121","fl121-2",0,0,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"27","fl121","fl121-3",1,0,0,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"672","fl121","fl121-4",0,1,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"4292","fl121","fl121-5",0,0,1,1,0,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"4138","fl122","fl122-1",0,0,1,1,1,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"712","fl122","fl122-2",0,1,1,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"2493","fl122","fl122-3",0,0,0,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"4312","fl122","fl122-4",0,1,1,1,0,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"5773","fl122","fl122-5",0,0,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"181","fl122","fl122-6",0,0,1,0,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"586","fl123","fl123-1",1,0,0,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"8357","fl123","fl123-2",0,1,0,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"5035","fl123","fl123-3",0,1,1,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"638","fl123","fl123-4",0,1,1,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"2494","fl123","fl123-5",0,0,0,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"4393","fl124","fl124-1",0,1,1,0,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"1285","fl124","fl124-2",1,1,1,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"2614","fl124","fl124-3",0,0,1,0,0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"55","fl125","fl125-1",0,0,1,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"1694","fl125","fl125-2",0,0,0,1,0,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"6310","fl125","fl125-3",0,1,1,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"2477","fl125","fl125-4",0,1,1,0,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"7493","fl125","fl125-5",0,0,1,1,0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"6333","fl126","fl126-1",0,0,0,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"3274","fl126","fl126-2",0,1,1,0,0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"685","fl126","fl126-3",1,1,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"85","fl126","fl126-4",1,1,1,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"6403","fl126","fl126-5",1,1,1,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"10132","fl127","fl127-1",0,0,1,0,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"10074","fl127","fl127-2",0,1,1,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"4394","fl127","fl127-3",0,1,1,0,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"2615","fl128","fl128-1",0,0,1,0,0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"5783","fl129","fl129-1",1,0,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"4456","fl129","fl129-2",0,0,1,1,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"686","fl129","fl129-3",1,1,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"2616","fl129","fl129-4",0,0,1,0,0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"4376","fl129","fl129-5",0,0,1,0,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"4313","fl129","fl129-6",0,1,1,1,0,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"4255","fl130","fl130-1",0,0,0,1,0,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"8358","fl130","fl130-2",0,1,0,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"6510","fl131","fl131-1",0,0,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"2535","fl131","fl131-2",0,0,1,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"76","fl131","fl131-3",0,1,1,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"666","fl131","fl131-4",1,0,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"667","fl132","fl132-1",1,0,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"2495","fl133","fl133-1",0,0,0,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"1695","fl133","fl133-2",0,0,0,1,0,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"1594","fl133","fl133-3",0,1,1,1,1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"668","fl133","fl133-4",1,0,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"6404","fl133","fl133-5",1,1,1,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"4256","fl134","fl134-1",0,0,0,1,0,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"5813","fl134","fl134-2",0,0,1,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"2592","fl134","fl134-3",0,1,0,0,0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"2574","fl135","fl135-1",0,0,0,0,0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"613","fl135","fl135-2",0,0,1,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"8394","fl136","fl136-1",0,1,1,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"1226","fl136","fl136-2",1,0,0,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"4936","fl136","fl136-3",0,0,1,1,0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"1255","fl137","fl137-1",0,0,1,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"2536","fl137","fl137-2",0,0,1,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"4937","fl138","fl138-1",0,0,1,1,0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"673","fl138","fl138-2",0,1,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"5014","fl139","fl139-1",0,0,1,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"4973","fl139","fl139-2",0,0,0,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"2395","fl139","fl139-3",0,1,1,1,0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"1595","fl139","fl139-4",0,1,1,1,1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"5015","fl139","fl139-5",0,0,1,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"4293","fl140","fl140-1",0,0,1,1,0,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"6375","fl141","fl141-1",0,0,1,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"5053","fl141","fl141-2",0,0,0,1,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"4294","fl141","fl141-3",0,0,1,1,0,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"4974","fl141","fl141-4",0,0,0,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"3211","fl141","fl141-5",0,0,0,0,0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"5119","fl142","fl142-1",0,1,1,1,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"5814","fl142","fl142-2",0,0,1,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"1214","fl142","fl142-3",0,0,0,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"7654","fl142","fl142-4",0,0,1,1,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"1596","fl142","fl142-5",0,1,1,1,1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"2373","fl142","fl142-6",0,0,1,1,0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"575","fl142","fl142-7",0,0,0,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"1215","fl143","fl143-1",0,0,0,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
